Date,REGION,Product,Spend
31/10/2013,Southland,Retail sales - fuel and other automotive products,3.187939829
31/10/2013,Southland,Retail sales - other,7.028862104
31/10/2013,Taranaki,Accommodation services,2.596417388
31/10/2013,Taranaki,"Cultural, recreation, and gambling services",0.397465727
31/10/2013,Taranaki,Food and beverage serving services,2.596201627
31/10/2013,Taranaki,Other passenger transport,1.215865506
31/10/2013,Taranaki,Other tourism products,1.616993011
31/10/2013,Taranaki,"Retail sales - alcohol, food, and beverages",2.957390433
31/10/2013,Taranaki,Retail sales - fuel and other automotive products,2.252997953
31/10/2013,Taranaki,Retail sales - other,5.372687805
31/10/2013,Tasman,Accommodation services,0.863229903
31/10/2013,Tasman,"Cultural, recreation, and gambling services",0.634678001
31/10/2013,Tasman,Food and beverage serving services,1.239196363
31/10/2013,Tasman,Other passenger transport,0.745298677
31/10/2013,Tasman,Other tourism products,0.481944292
31/10/2013,Tasman,"Retail sales - alcohol, food, and beverages",1.694679731
31/10/2013,Tasman,Retail sales - fuel and other automotive products,1.477274799
31/10/2013,Tasman,Retail sales - other,1.73547175
31/10/2013,Waikato,Accommodation services,9.214692769
31/10/2013,Waikato,"Cultural, recreation, and gambling services",6.056124906
31/10/2013,Waikato,Food and beverage serving services,16.77218645
31/10/2013,Waikato,Other passenger transport,9.827913847
31/10/2013,Waikato,Other tourism products,10.05935367
31/10/2013,Waikato,"Retail sales - alcohol, food, and beverages",18.44719492
31/10/2013,Waikato,Retail sales - fuel and other automotive products,19.23443239
31/10/2013,Waikato,Retail sales - other,33.75806937
31/10/2013,Wellington,Accommodation services,10.80802254
31/10/2013,Wellington,"Cultural, recreation, and gambling services",2.829443239
31/10/2013,Wellington,Food and beverage serving services,16.89455687
31/10/2013,Wellington,Other passenger transport,29.75054423
31/10/2013,Wellington,Other tourism products,13.97830057
31/10/2013,Wellington,"Retail sales - alcohol, food, and beverages",10.31956204
31/10/2013,Wellington,Retail sales - fuel and other automotive products,5.889893504
31/10/2013,Wellington,Retail sales - other,32.81835499
31/10/2013,West Coast,Accommodation services,2.642639681
31/10/2013,West Coast,"Cultural, recreation, and gambling services",0.692284248
31/10/2013,West Coast,Food and beverage serving services,1.41223129
31/10/2013,West Coast,Other passenger transport,2.076783753
31/10/2013,West Coast,Other tourism products,0.654030138
31/10/2013,West Coast,"Retail sales - alcohol, food, and beverages",2.254359504
31/10/2013,West Coast,Retail sales - fuel and other automotive products,2.863714984
31/10/2013,West Coast,Retail sales - other,2.057130512
30/11/2013,Auckland,Accommodation services,16.23442503
30/11/2013,Auckland,"Cultural, recreation, and gambling services",6.440641324
30/11/2013,Auckland,Food and beverage serving services,26.43702321
30/11/2013,Auckland,Other passenger transport,64.66194717
30/11/2013,Auckland,Other tourism products,31.52262012
30/11/2013,Auckland,"Retail sales - alcohol, food, and beverages",19.43037535
30/11/2013,Auckland,Retail sales - fuel and other automotive products,14.27660091
30/11/2013,Auckland,Retail sales - other,78.63858694
30/11/2013,Bay of Plenty,Accommodation services,6.369501057
30/11/2013,Bay of Plenty,"Cultural, recreation, and gambling services",4.45005103
30/11/2013,Bay of Plenty,Food and beverage serving services,8.031511289
30/11/2013,Bay of Plenty,Other passenger transport,8.340206666
30/11/2013,Bay of Plenty,Other tourism products,5.394336974
30/11/2013,Bay of Plenty,"Retail sales - alcohol, food, and beverages",9.558889588
30/11/2013,Bay of Plenty,Retail sales - fuel and other automotive products,7.25218935
30/11/2013,Bay of Plenty,Retail sales - other,21.47306323
30/11/2013,Canterbury,Accommodation services,13.00945549
30/11/2013,Canterbury,"Cultural, recreation, and gambling services",5.940782146
30/11/2013,Canterbury,Food and beverage serving services,16.99028222
30/11/2013,Canterbury,Other passenger transport,26.44097166
30/11/2013,Canterbury,Other tourism products,13.41010289
30/11/2013,Canterbury,"Retail sales - alcohol, food, and beverages",18.11395875
30/11/2013,Canterbury,Retail sales - fuel and other automotive products,17.09826267
30/11/2013,Canterbury,Retail sales - other,43.72105609
30/11/2013,Gisborne,Accommodation services,0.795077912
30/11/2013,Gisborne,"Cultural, recreation, and gambling services",0.144278214
30/11/2013,Gisborne,Food and beverage serving services,0.780787895
30/11/2013,Gisborne,Other passenger transport,0.473821769
30/11/2013,Gisborne,Other tourism products,0.292116794
30/11/2013,Gisborne,"Retail sales - alcohol, food, and beverages",2.038455512
30/11/2013,Gisborne,Retail sales - fuel and other automotive products,1.042453824
30/11/2013,Gisborne,Retail sales - other,1.579768336
30/11/2013,Hawke's Bay,Accommodation services,2.910248567
30/11/2013,Hawke's Bay,"Cultural, recreation, and gambling services",0.770855322
30/11/2013,Hawke's Bay,Food and beverage serving services,3.282490023
30/11/2013,Hawke's Bay,Other passenger transport,2.914184962
30/11/2013,Hawke's Bay,Other tourism products,2.241513344
30/11/2013,Hawke's Bay,"Retail sales - alcohol, food, and beverages",4.465114638
30/11/2013,Hawke's Bay,Retail sales - fuel and other automotive products,2.764402416
30/11/2013,Hawke's Bay,Retail sales - other,8.347365534
30/11/2013,Manawatu-Whanganui,Accommodation services,3.484288124
30/11/2013,Manawatu-Whanganui,"Cultural, recreation, and gambling services",1.079047384
30/11/2013,Manawatu-Whanganui,Food and beverage serving services,5.640353811
30/11/2013,Manawatu-Whanganui,Other passenger transport,2.479380189
30/11/2013,Manawatu-Whanganui,Other tourism products,3.877712598
30/11/2013,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",6.858720918
30/11/2013,Manawatu-Whanganui,Retail sales - fuel and other automotive products,8.023597081
30/11/2013,Manawatu-Whanganui,Retail sales - other,15.21176802
30/11/2013,Marlborough,Accommodation services,1.744156367
30/11/2013,Marlborough,"Cultural, recreation, and gambling services",0.379990822
30/11/2013,Marlborough,Food and beverage serving services,1.744662708
30/11/2013,Marlborough,Other passenger transport,6.693687685
30/11/2013,Marlborough,Other tourism products,0.488628495
30/11/2013,Marlborough,"Retail sales - alcohol, food, and beverages",2.404415789
30/11/2013,Marlborough,Retail sales - fuel and other automotive products,2.361198981
30/11/2013,Marlborough,Retail sales - other,2.467918812
30/11/2013,Nelson,Accommodation services,1.538021016
30/11/2013,Nelson,"Cultural, recreation, and gambling services",0.165280554
30/11/2013,Nelson,Food and beverage serving services,1.585779663
30/11/2013,Nelson,Other passenger transport,1.926545479
30/11/2013,Nelson,Other tourism products,1.121120523
30/11/2013,Nelson,"Retail sales - alcohol, food, and beverages",1.318031851
30/11/2013,Nelson,Retail sales - fuel and other automotive products,0.770105282
30/11/2013,Nelson,Retail sales - other,5.036031871
30/11/2013,Northland,Accommodation services,3.312868747
30/11/2013,Northland,"Cultural, recreation, and gambling services",1.416792356
30/11/2013,Northland,Food and beverage serving services,4.211267066
30/11/2013,Northland,Other passenger transport,11.89550314
30/11/2013,Northland,Other tourism products,3.313578933
30/11/2013,Northland,"Retail sales - alcohol, food, and beverages",7.913662316
30/11/2013,Northland,Retail sales - fuel and other automotive products,5.839335487
30/11/2013,Northland,Retail sales - other,10.50720103
30/11/2013,Otago,Accommodation services,9.237120947
30/11/2013,Otago,"Cultural, recreation, and gambling services",5.737570187
30/11/2013,Otago,Food and beverage serving services,11.10407545
30/11/2013,Otago,Other passenger transport,20.12891738
30/11/2013,Otago,Other tourism products,5.040246136
30/11/2013,Otago,"Retail sales - alcohol, food, and beverages",10.40179897
30/11/2013,Otago,Retail sales - fuel and other automotive products,6.668798694
30/11/2013,Otago,Retail sales - other,22.71720803
30/11/2013,Southland,Accommodation services,2.324155021
30/11/2013,Southland,"Cultural, recreation, and gambling services",0.775932475
30/11/2013,Southland,Food and beverage serving services,2.759823687
30/11/2013,Southland,Other passenger transport,7.914478053
30/11/2013,Southland,Other tourism products,1.660218921
30/11/2013,Southland,"Retail sales - alcohol, food, and beverages",4.276395558
30/11/2013,Southland,Retail sales - fuel and other automotive products,3.592309695
30/11/2013,Southland,Retail sales - other,7.256102343
30/11/2013,Taranaki,Accommodation services,2.917671869
30/11/2013,Taranaki,"Cultural, recreation, and gambling services",0.616017792
30/11/2013,Taranaki,Food and beverage serving services,2.440855866
30/11/2013,Taranaki,Other passenger transport,1.051052724
30/11/2013,Taranaki,Other tourism products,1.452171284
30/11/2013,Taranaki,"Retail sales - alcohol, food, and beverages",2.919022569
30/11/2013,Taranaki,Retail sales - fuel and other automotive products,2.090200765
30/11/2013,Taranaki,Retail sales - other,5.728515424
30/11/2013,Tasman,Accommodation services,0.930717219
30/11/2013,Tasman,"Cultural, recreation, and gambling services",0.683700718
30/11/2013,Tasman,Food and beverage serving services,1.246023189
30/11/2013,Tasman,Other passenger transport,2.275475273
30/11/2013,Tasman,Other tourism products,0.61423533
30/11/2013,Tasman,"Retail sales - alcohol, food, and beverages",1.716652794
30/11/2013,Tasman,Retail sales - fuel and other automotive products,1.612590023
30/11/2013,Tasman,Retail sales - other,1.793809476
30/11/2013,Waikato,Accommodation services,7.96967302
30/11/2013,Waikato,"Cultural, recreation, and gambling services",5.764377474
30/11/2013,Waikato,Food and beverage serving services,14.03411552
30/11/2013,Waikato,Other passenger transport,10.58270118
30/11/2013,Waikato,Other tourism products,9.475259676
30/11/2013,Waikato,"Retail sales - alcohol, food, and beverages",15.82337811
30/11/2013,Waikato,Retail sales - fuel and other automotive products,16.34796193
30/11/2013,Waikato,Retail sales - other,32.75077932
30/11/2013,Wellington,Accommodation services,8.881936637
30/11/2013,Wellington,"Cultural, recreation, and gambling services",2.719826302
30/11/2013,Wellington,Food and beverage serving services,14.87646563
30/11/2013,Wellington,Other passenger transport,50.42558704
30/11/2013,Wellington,Other tourism products,15.31393578
30/11/2013,Wellington,"Retail sales - alcohol, food, and beverages",9.980785882
30/11/2013,Wellington,Retail sales - fuel and other automotive products,5.475612387
30/11/2013,Wellington,Retail sales - other,28.16199651
30/11/2013,West Coast,Accommodation services,2.449900464
30/11/2013,West Coast,"Cultural, recreation, and gambling services",0.83771583
30/11/2013,West Coast,Food and beverage serving services,1.374129074
30/11/2013,West Coast,Other passenger transport,3.91106492
30/11/2013,West Coast,Other tourism products,0.675069481
30/11/2013,West Coast,"Retail sales - alcohol, food, and beverages",2.066392709
30/11/2013,West Coast,Retail sales - fuel and other automotive products,2.718828137
30/11/2013,West Coast,Retail sales - other,1.994891187
31/12/2013,Auckland,Accommodation services,13.88171962
31/12/2013,Auckland,"Cultural, recreation, and gambling services",5.703796535
31/12/2013,Auckland,Food and beverage serving services,26.16572432
31/12/2013,Auckland,Other passenger transport,55.12096731
31/12/2013,Auckland,Other tourism products,31.17443953
31/12/2013,Auckland,"Retail sales - alcohol, food, and beverages",28.66938445
31/12/2013,Auckland,Retail sales - fuel and other automotive products,18.13770488
31/12/2013,Auckland,Retail sales - other,91.94700708
31/12/2013,Bay of Plenty,Accommodation services,9.109291621
31/12/2013,Bay of Plenty,"Cultural, recreation, and gambling services",7.522290707
31/12/2013,Bay of Plenty,Food and beverage serving services,11.21531358
31/12/2013,Bay of Plenty,Other passenger transport,7.703493525
31/12/2013,Bay of Plenty,Other tourism products,5.643136928
31/12/2013,Bay of Plenty,"Retail sales - alcohol, food, and beverages",20.86970943
31/12/2013,Bay of Plenty,Retail sales - fuel and other automotive products,11.32422626
31/12/2013,Bay of Plenty,Retail sales - other,37.31200175
31/12/2013,Canterbury,Accommodation services,12.17604935
31/12/2013,Canterbury,"Cultural, recreation, and gambling services",6.443133533
31/12/2013,Canterbury,Food and beverage serving services,18.89023937
31/12/2013,Canterbury,Other passenger transport,35.53972489
31/12/2013,Canterbury,Other tourism products,12.87839908
31/12/2013,Canterbury,"Retail sales - alcohol, food, and beverages",25.32325715
31/12/2013,Canterbury,Retail sales - fuel and other automotive products,19.99864542
31/12/2013,Canterbury,Retail sales - other,59.6593341
31/12/2013,Gisborne,Accommodation services,1.204487669
31/12/2013,Gisborne,"Cultural, recreation, and gambling services",0.210655223
31/12/2013,Gisborne,Food and beverage serving services,1.812398285
31/12/2013,Gisborne,Other passenger transport,1.272324603
31/12/2013,Gisborne,Other tourism products,0.441029826
31/12/2013,Gisborne,"Retail sales - alcohol, food, and beverages",6.179284518
31/12/2013,Gisborne,Retail sales - fuel and other automotive products,2.09203291
31/12/2013,Gisborne,Retail sales - other,4.39519942
31/12/2013,Hawke's Bay,Accommodation services,3.907967268
31/12/2013,Hawke's Bay,"Cultural, recreation, and gambling services",1.579368821
31/12/2013,Hawke's Bay,Food and beverage serving services,4.807244026
31/12/2013,Hawke's Bay,Other passenger transport,2.853917579
31/12/2013,Hawke's Bay,Other tourism products,2.617213285
31/12/2013,Hawke's Bay,"Retail sales - alcohol, food, and beverages",8.376975977
31/12/2013,Hawke's Bay,Retail sales - fuel and other automotive products,4.829601647
31/12/2013,Hawke's Bay,Retail sales - other,13.43902465
31/12/2013,Manawatu-Whanganui,Accommodation services,3.622321784
31/12/2013,Manawatu-Whanganui,"Cultural, recreation, and gambling services",1.453750616
31/12/2013,Manawatu-Whanganui,Food and beverage serving services,6.606141282
31/12/2013,Manawatu-Whanganui,Other passenger transport,2.15082275
31/12/2013,Manawatu-Whanganui,Other tourism products,4.180472438
31/12/2013,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",10.72431282
31/12/2013,Manawatu-Whanganui,Retail sales - fuel and other automotive products,10.76793845
